rera_certificate_no,builder_name,complaint_count,cases_count,possession_delay_months
P51700024777,MACROTECH DEVELOPERS LIMITED,3,0,0
P51700024884,MANOHAR SAHEBRAO KADAM,0,0,6
P51700025471,Palava Dwellers Private Limited,0,0,0
P51700025474,Palava Dwellers Private Limited,0,0,0
P51700025470,Palava Dwellers Private Limited,0,0,0
P51700025522,Palava Dwellers Private Limited,0,0,0
P51700025535,Palava Dwellers Private Limited,0,1,0
P51700025674,Palava Dwellers Private Limited,0,2,0
P51700025475,Palava Dwellers Private Limited,0,0,0
P51700024701,THANE SQUAREFEET LIFESTYLES LLP,0,0,0
P51700026268,DREAM CORPRATION,0,0,0
P51700026368,DHAIRYA PROPERTIES,0,0,0
P51700026993,SAI LEELA CONSTRUCTION,0,0,0
P51700024784,DEEPLAXMI HEIGHTS,0,0,0
P51700024832,DINANATH KASHINATH THANEKAR,0,0,0
P51700025359,M/S. J. R. Y. ENTERPRISES,0,0,0
P51700024853,J.V. ENTERPRISES,0,0,0
P51700024785,GULABRAO BABURAO KARANJULE PATIL,0,0,0
P51700024808,KOTHARI & DESHMUKH LANDMARK LLP,0,0,0
P51700024828,KOTHARI & DESHMUKH LANDMARK LLP,0,0,0
P51700025525,SHREE SAI DEVELOPERS,0,0,0
P51700025385,SHREE DEVELOPERS,0,0,0
P51700025082,Acme Housing India Private Limited,0,1,19
P51700024942,DEEPLAXMI DEVELOPERS,0,0,0
P51700024873,OM ENTERPRISES,0,0,0
P51700025002,Paradise Lifestyles Private Limited,0,0,0
P51700025006,M/S CRYSTAL HOMES,0,0,0
P51700024923,ADRIKA DEVELOPERS PRIVATE LIMITED,0,2,0
P51700025464,ZEPHYR ASSOCIATES,0,0,0
P51700025661,SHAKTI DEVELOPERS,0,0,11
P51700025122,SHREE HERAMB BUILDERS,0,0,0
P51700025116,RAJ GROUP,0,0,0
P51700025110,SAI NARAYAN DEVELOPERS,0,1,0
P51700024939,SHREE SAISHRADDHA ENTERPRISES,0,0,0
P51700027947,L M REALTY,0,0,0
P51700025738,NYP DEVELOPERS,0,0,0
P51700025651,SQUAREFEET CONSTRUCTION,0,0,0
P51700025074,GOLDEN ENTERPRISES,0,0,0
P51700025816,MOHD SHAKEEL ABDUL RAUF ANSARI,0,0,0
P51700025100,JAY SERVICE AND CONSULTANT,0,0,0
P51700026481,Satnam Sakhi const LLP,0,0,0
P51700025155,SUNRISE DEVELOPERS,0,0,0
P51700025139,M M BUILDERS & DEVELOPERS,0,0,0
P51700025150,DREAM APEX REALTIES,0,0,0
P51700025109,PAWAR GROUP,0,0,0
P51700025175,GK BUILDCON,0,0,0
P51700025487,Pranjee Properties Pvt. Ltd,0,0,0
P51700025102,Paper Flutings,0,0,0
P51700025177,SHUBH ASSOCIATES,0,0,12
P51700025164,Accura Developers LLP,0,0,0
P51700026058,ABHA CONSTRUCTIONS,0,0,0
P51700025153,EKVEERA ENTERPRISES,0,0,0
P51700027627,SHRUSHTI DEVELOPERS,0,0,12
P51700025220,SHREE SIDDHI CONSTRUCTION,0,0,0
P51700025218,SAMARTH SAI BUILDERS & DEVELOPERS,0,0,0
P51700025192,Empire Industries Limited,0,0,0
P51700025202,Empire Industries Limited,0,0,0
P51700025397,Aradhana Lifespace LLP,0,2,6
P51700025311,THALIA AND GAMI ENTERPRISES,0,0,24
P51700025271,PADMADISHA PARADISE,0,0,0
P51700025270,KGI REALTY PRIVATE LIMITED,0,0,0
P51700026530,VHS Developers,0,0,0
P51700025277,RADMIN DEVELOPERS & CONSULTANTS PRIVATE LIMITED,0,0,0
P51700025616,AMEYA DEVELOPERS,0,0,0
P51700025606,PLUTONIUM BUSINESS SOLLUTION PRIVATE LIMITED,0,0,0
P51700027019,M/s Tirupati Developers,0,1,0
P51700025391,SHREENEIL DEVELOPERS,0,0,0
P51700030327,AVIGHNA KARAN,0,0,0
P51700025478,SHREE LAXMI DEVELOPERS,0,0,12
P51700025612,Adwait constructions,0,0,0
P51700028347,RAJESH SITARAM DHUMAL,0,0,0
P51700025495,Palava Dwellers Private Limited,0,1,0
P51700025841,Provident Housing Limited,0,0,0
P51700025504,APR REALTY,0,0,0
P51700025696,Morya Developers,0,0,0
P51700025839,Provident Housing Limited,0,0,0
P51700025840,Provident Housing Limited,0,0,0
P51700025864,Provident Housing Limited,0,0,0
P51700025844,Provident Housing Limited,0,0,0
P51700025854,Provident Housing Limited,0,0,0
P51700025849,Provident Housing Limited,0,0,0
P51700025842,Provident Housing Limited,0,0,0
P51700025683,Tridev Enterprises,0,1,0
P51700025644,Deep Realtors,0,0,0
P51700025768,SAIKRUPA DEVELOPERS,0,0,0
P51700025554,JAYESH PRAMODBHAI THAKKAR,1,1,0
P51700025601,SHREE GANESH BUILDERS AND DEVELOPER,0,0,0
P51700025627,Macrotech Developers Limited,0,1,0
P51700025692,SHREE KRUPA BUILDERS AND DEVELOPERS,0,0,24
P51700025810,M/s. Shrusti Buildcom,0,0,0
P51700026370,BHANUPRATAP BHARAT SINGH,0,0,0
P51700025677,Runwal Residency Private Limited,0,0,0
P51700025673,Adwait constructions,0,0,11
P51700025694,VIRAT BUILDERS AND DEVELOPER THROGH PROP PRASAD SHIVAJI DHUMAL,0,0,0
P51700025704,SUMUKH DEVELOPERS,0,0,0
P51700025732,VIKRANT V RAIKAR HUF - -,0,1,0
P51700025834,DOSTI ENTERPRISES,4,10,0
P51700025863,PARAS DEVELOPERS,0,3,0
P51700025932,MACROTECH DEVELOPERS LIMITED,0,0,0
P51700026454,MACROTECH DEVELOPERS LIMITED,0,2,0
P51700028028,SHREE KRUPA BUILDERS,0,0,0
P51700025896,VIPUL BHIMSHI SATRA,0,0,0
P51700025892,MACROTECH DEVELOPERS LIMITED,0,0,0
P51700026349,Chaturthi Vastu Developers,0,0,0
P51700026008,ASHAPURA COMBINES,0,0,0
P51700025953,SARVODAY REALTORS,0,0,0
P51700026026,GURUDUTT DEVELOPER,0,0,0
P51700026067,MALI INFRA,0,0,0
P51700026561,SUNIL PURUSHOTTAM DESHMUKH,0,0,0
P51700025968,ASHTAVINAYAK CONSTRUCTION BUILDERS AND DEVELOPERS,1,0,0
P51700032157,HORIZON PROJECTS PVT LTD,0,4,0
P51700026609,Mitasha Avish Agrawal,0,0,0
P51700026352,RAI RESIDENCY Private Limited,0,0,0
P51700026075,TIRUPATI ENTERPRISES,0,0,0
P51700026129,PRAKASH DNYANDEO WANKHEDE,0,0,12
P51700026198,Om Sai Shraddha Developers,0,0,0
P51700026174,SUBH CONSTRUCTION,0,0,0
P51700026435,M/S Tanvi Enterprises,0,0,0
P51700027171,HORIZON PROJECTS PVT LTD,0,0,0
P51700026228,Runwal Residency Private Limited,2,0,0
P51700026438,Runwal Residency Private Limited,0,0,0
P51700026340,JP DEVELOPERS,0,0,0
P51700026303,E. R. CONSTRUCTIONS,0,0,0
P51700026563,OM SAI CONSTRUCTION,0,0,0
P51700026262,J B CONSTRUCTIONS,0,0,0
P51700026500,M/S SPARSH INFRA,0,0,0
P51700026608,Kalpataru Homes Private Limited,0,4,0
P51700026644,VISHAL LAXMAN PATIL,0,0,0
P51700026313,Maatr Enterprises,0,0,0
P51700026503,MACROTECH DEVELOPERS LIMITED,0,0,0
P51700026748,SHIVSHAKTI BUILDERS AND DEVELOPERS,0,0,0
P51700026365,SAIRAJ DEVELOPERS,0,0,0
P51700026395,Sai Balaji Enterprises,0,0,0
P51700026599,POOJA BUILDCON,0,0,0
P51700026412,FORNAX REALTY,0,0,0
P51700026674,BALAJI WORLD,0,0,18
P51700026664,JAL DEVELOPERS,0,0,0
P51700026423,S S Lifespaces,0,0,0
P51700026453,SHIVTEJ BUILDCON,0,0,0
P51700026551,GIRIRAJ REALTORS,0,0,0
P51700027158,T Bhimjyani Realty Pvt.Ltd.,0,0,0
P51700026753,OMKAR REALTORS,0,0,0
P51700026485,VIKAS HARAKCHAND JAIN,0,0,0
P51700026516,JOSHI ENTERPRISES,0,0,0
P51700028270,PRAMUKH INFRACON,0,0,0
P51700026824,SAMP FURNITURE PRIVATE LIMITED,0,0,0
P51700026573,SHREE VEDANT ENTERPRISES,0,0,0
P51700026854,Mahima Infra Estates LLP,0,0,0
P51700026578,CROWN BUILDERS AND DEVELOPERS,0,0,0
P51700026689,Pushpalata Dattatray Kanthe,0,0,0
P51700026600,SAI SHRUSHTI ENTERPRISES,0,0,0
P51700026845,SHAILESH JAMNADAS DAWDA,0,2,0
P51700026653,L&T SEAWOODS LIMITED,0,1,0
P51700026738,HOME COSULTANCY,0,0,0
P51700026672,ganesh chandrakant malvankar,0,0,0
P51700026717,S S CONSTRUCTION,0,0,0
P51700027713,HOME CONSULTANCY,0,0,0
P51700026921,Regency Reality Developers LLP,1,1,0
P51700026750,ANANT SQUARE,0,0,0
P51700027225,M/S MATOSHREE DEVELOPERS,0,0,0
P51700027091,SHREE KRISHNA ENTERPRISES,0,0,0
P51700026776,SAI VANDANA BUILDERS AND DEVELOPERS,0,0,0
P51700027029,SAIRATAN DEVELOPERS,0,0,0
P51700026804,OM SHIV ENGINEERING AND CONSTRUCTION OPERATIONS PRIVATE LIMITED,1,0,31
P51700026769,HARI KRISHNA ENTERPRISE,0,0,0
P51700026789,ANSHU PRADEEP GUPTA,0,0,0
P51700026742,GANESH TUKARAM BHANE,0,0,0
P51700027339,ARIHANT VATIKA REALTY PRIVATE LIMITED,0,0,0
P51700026760,REGENCY NIRMAN LTD,0,6,0
P51700027195,Om Sai Associates,0,0,12
P51700026861,TULSI LAND DEVELOPERS,0,0,0
P51700026948,ABDUL GULAMPEER SHAIKH,0,0,0
P51700026868,VASHDEV BACHOMAL KHUSHALANI,0,0,0
P51700027057,SWAMINI INFRA PRIVATE LIMITED,0,0,0
P51700026919,EKDANT CONSTRUCTION,0,0,6
P51700027105,VASANTI KASHINATH CHAUDHARI,0,0,0
P51700026865,Umiya Associates,0,0,0
P51700027450,NEXUS GROUP,0,0,0
P51700026927,Runwal Residency Private Limited,0,0,0
P51700027126,Rushabh Developers,0,0,0
P51700027034,DEVDATTA BUILDERS LLP,0,0,0
P51700026924,SHREE MAHALAXMI BUILDERS AND DEVELOPERS,0,0,0
P51700026925,M/s YOGI DEVELOPERS CORPORATION,0,0,0
P51700027081,RAJARAM CONSTRUCTION,0,0,0
P51700029081,SKYSPACE BUILTEK,0,0,6
P51700027232,Jai Jalaram Enterprises,0,0,0
P51700028344,Runwal Residency Private Limited,1,0,0
P51700027170,EKDANT DEVELOPERS,0,0,12
P51700027546,SHREE SQUAREFEET ENTERPRISES LLP,0,0,0
P51700027065,MAITRI CREATIONS,0,0,0
P51700026977,EKVEERA AAI CONSTRUCTION,0,0,0
P51700026996,SHREE BALAJI DEVELOPERS,0,0,0
P51700027142,A.S.D. ENTERPRISES,0,0,12
P51700027136,SHREE SAI GANESH DEVELOPERS,0,0,0
P51700028899,TRIMURTI CONSTRUCTIONS,0,0,0
P51700027036,Raymond Limited,0,11,0
P51700027115,M/S PUSHPAK DEVELOPERS,1,0,6
P51700027177,M/S. SANVEG BUILDERS,0,0,0
P51700027075,SHRESTHA CONSTRUCTION COMPANY,0,0,0
P51700027293,VARAD BUILDERS,0,0,0
P51700027239,BALAJI INFRA,0,0,18
P51700028076,SIDDHILAXMI SHELTER PRIVATE LIMITED,0,0,0
P51700031471,QUEENSTOWN CONSTRUCTIONS PRIVATE LIMITED,0,0,0
P51700027430,RAM ASSOCIATES,0,0,0
P51700027183,M. R. REALTY,0,0,0
P51700027436,PRAKHHYAT DWELLINGS LLP,1,0,0
P51700027374,STONEWORK DEVELOPERS LLP,0,0,0
P51700027449,MACROTECH DEVELOPERS LIMITED,1,2,0
P51700027223,TITANIUM INFRACON,0,0,0
P51700027176,Jaykali Developers Private Limited,0,0,0
P51700027322,GOKULDHAM BUILDERS & DEVELOPERS,0,0,0
P51700027255,ASRA DEVELOPERS,0,0,0
P51700027975,Prathmesh Developers,0,0,12
P51700027328,SHREE UMA DEVELOPERS,0,0,0
P51700027197,Jaykali Developers Private Limited,0,0,0
P51700027292,SAINATH MOTOR BODY BUILDERS,0,0,0
P51700027251,AMBER BUILDCON,0,0,0
P51700027463,NINA DEVELOPERS,0,0,0
P51700027307,MAHAAVIR BUILDCON LLP,0,0,0
P51700027277,AL ABRAAJ BUILDERS AND DEVELOPERS,0,0,0
P51700027587,GANESH ENTERPRISES,0,1,0
P51700027621,RUTU BUILDERS,0,0,0
P51700027320,NEELE BUILDCON LLP,0,0,0
P51700027311,AVS ENTERPRISES,0,0,0
P51700027799,Laxmi Buildcon LLP,0,0,0
P51700028011,P G BUILDERS & DEVELOPERS,0,0,0
P51700027336,KHUBCHAND GORDHANDAS HINDUJA,0,0,0
P51700027399,AKSHAR ENTERPRISES,0,0,0
P51700027267,Queens Realty,0,0,0
P51700027668,SANJAY VASANT THAKKAR,0,0,0
P51700028142,SINGH CONSTRUCTION,0,0,11
P51700027523,Parijas Infraventures LLP,0,0,0
P51700027345,SAHYADRI GRIH NIRMAN,0,0,0
P51700028466,Rashi Developers,0,0,0
P51700027414,Laukik Homes,0,0,0
P51700027452,MACROTECH DEVELOPERS LIMITED,0,2,0
P51700027462,M/s. Gaurang Properties Pvt Ltd,0,0,0
P51700028645,SANJAY B AGARWAL,0,0,0
P51700027441,Golden Falcon Pacific Ltd,0,0,0
P51700028321,ALPHA COMBINES,0,0,0
P51700027507,Geetai Foundation,0,0,12
P51700027802,SHREE ENTERPRISES,0,0,0
P51700027730,FARHAT FAROOQUE AHMED MOMIN,0,0,0
P51700027495,ADWAIT REALTY,0,0,0
P51700028269,PARAM PROPERTY DEVELOPERS,0,0,0
P51700027861,SWAYAM SHAILESH PARANJAPE,0,2,0
P51700027863,Jash Developers,0,0,0
P51700027591,SUBHASH SKYLINE INFRA,0,0,0
P51700027567,SHREE SAMARTH KRUPA DEVLOPERS,0,0,12
P51700028385,Jay Malhar Construction,0,0,0
P51700027560,U S BUILDERS & DEVELOPERS,0,0,0
P51700027652,GLOBE DEVELOPERS,0,0,0
P51700027683,S.K. HOMES BUILDER & DEVELOPERS,0,0,0
P51700027634,Shree Swami Krupa Developers,0,0,0
P51700027719,DREAM REALTY,0,0,0
P51700029156,Shree Samarth Developers,0,0,0
P51700027694,NEXUS BUILDERS AND DEVELOPERS PVT LTD,0,4,0
P51700027906,IMPRESSIONS,0,0,0
P51700027767,Shruti Enterprises,0,0,0
P51700027822,Shivshkati Builders and Developers,0,0,12
P51700027704,ABHIJEET CONSTRUCTION,0,0,0
P51700027736,R P ENTERPRISES,0,0,0
P51700029084,OMKAR ENTERPRISES,0,0,0
P51700028006,MAHAJAN CHS,0,0,0
P51700027980,M/s. Sai Balaji Buildcon,0,0,0
P51700028081,Geetai Investment,0,0,0
P51700028021,BUILDCON ENGINEERS,0,0,0
P51700029534,ARUN SHANKARRAO BORGAVE,0,0,63
P51700028136,SHREEJI AND INNOVATIVE DEVELOPERS,0,0,0
P51700028102,GYANDEV INFRA,0,0,0
P51700029322,ARIHANT ENTERPRISES,0,0,0
P51700028239,PRAMUKH INFRASTRUCTURES,0,0,0
P51700028044,H R GADNIS AND ASSOCIATES,0,0,27
P51700028002,MANESH VASANT MALUSARE,0,0,0
P51700028301,SHREE DARSHAN ENTERPRISES,0,0,0
P51700028098,Palava Dwellers Private Limited,0,1,0
P51700028176,Pappu Developers & Group,0,0,0
P51700028398,AKVIRA ENTERPRISES,0,0,0
P51700028487,CHINTAMANI RAGHUNATH AWSARE,0,0,0
P51700028193,Chaitanya Enterprises,0,0,6
P51700028137,SHAFIQUR RAHMAN ABDULRAB SHAIKH,0,0,0
P51700028260,Shree Ganadhish Homes,0,0,0
P51700029202,Neelyog Developers,0,0,0
P51700028436,ASHOK SURYANARAYAN SINGH,0,0,12
P51700028285,SHREE KRISHNA DEVELOPERS,0,0,0
P51700028856,EKTA REALTORS,0,0,0
P51700028975,RAI RESIDENCY Private Limited,0,0,0
P51700028309,R PLUS INFRA,0,0,0
P51700029285,M/s OMKAR ASSOCIATES,0,0,0
P51700030036,SHREE VAKRATUNDA DEVELOPERS,0,0,0
P51700028369,SWAMINI INFRA PRIVATE LIMITED,0,0,0
P51700028367,FEN-KIN BUILDPRO LLP,0,0,0
P51700028282,SHREE SHIV CONSTRUCTION,0,0,0
P51700028208,ESHAN DEVELOPERS,0,0,0
P51700028786,Maatr Ventures,0,0,0
P51700028295,SHAHZADALI ABDULWAHEB CHAUDHARY,0,0,0
P51700028329,Buildcon Enterprises,0,0,0
P51700028712,Ram Vasant Rane,0,0,0
P51700028432,Omkar Developers,0,0,12
P51700028779,SURESH GURALDAS THADANI,0,0,0
P51700028296,SHREE MANGALMURTI BUILDERS AND DEVELOPERS,0,0,0
P51700029071,GANRAJ DEVELOPERS,0,0,12
P51700028972,MURLI SHYAMLAL SACHDEV,0,0,0
P51700028694,SURESH GURALDAS THADANI,0,0,0
P51700028336,ANIL GEMU CHAVAN,0,0,0
P51700028339,NEELKANTH DEVELOPERS,0,0,0
P51700028341,OM SAI DEVELOPERS,0,0,0
P51700028556,KRYSTAL BUILDCON,0,0,0
P51700028836,Jitendra Shivaji Patil,0,0,0
P51700028691,MANGAL MAITRI GROUP,0,0,0
P51700031342,SANTOSH BALU VEKHANDE,0,0,0
P51700029573,SHAURYA DEVELOPERS,0,0,0
P51700028516,SKYLINE INFRASTRUCTURE,0,0,0
P51700028668,SANJESH GOPAL PATKAR,0,0,12
P51700029442,SADGURU INFRA,0,0,0
P51700028525,AMI BUILDCON,0,0,0
P51700028927,ADRIKA DEVELOPERS PRIVATE LIMITED,0,0,0
P51700028460,ARC DEVELOPERS,0,0,0
P51700029471,TRIVENI LIFESTYLE DEVELOPERS LLP,0,0,0
P51700028697,MUKUND BUILDERS & CONTRACTORS PVT LTD,0,0,0
P51700028915,ROYAL DEVELOPERS,0,0,0
P51700051088,MOHAN LIFESPACES LLP,0,0,0
P51700028502,AAI ENTERPRISES,0,0,0
P51700028580,AMI SAI CONSTRUCTION,0,0,0
P51700029385,ARIHANT ENTERPRISES,0,0,0
P51700029333,MAYUR GROUP (RD),0,0,0
P51700028530,Mahesh Shamlal Sachdev,0,0,0
P51700029381,ARIHANT ENTERPRISES,0,0,0
P51700029384,ARIHANT ENTERPRISES,0,0,0
P51700029386,ARIHANT ENTERPRISES,0,0,0
P51700028707,S V BUILDERS,0,0,0
P51700028950,ARIHANT AASHIYANA PRIVATE LIMITED,0,0,0
P51700028722,EV HOMES CONSTRUCTIONS PVT LTD,0,0,0
P51700028914,JAYANT ENTERPRISES,0,0,0
P51700028808,Mayra Developers,0,0,0
P51700028607,ADITI BUILDWELL,0,0,0
P51700029282,Bhumi Homes,0,0,0
P51700028842,Yadav Bros Construction,0,0,6
P51700028840,VARAD REALTORS,0,0,0
P51700028547,SADGURU DEVELOPERS,0,0,12
P51700028797,MOHD HASIM ABDUL SATTAR KHAN,0,0,0
P51700028535,Leading Frontier Private Limited,1,8,0
P51700028638,ISHWAR REALITY,0,0,11
P51700028631,RAJLAXMI DEVELOPERS,0,0,0
P51700028903,JILANI  GORE,0,0,0
P51700028831,CHADHA DEVELOPERS AND PROMOTERS,0,0,0
P51700029348,ARIHANT ESTATES,0,0,0
P51700029161,Panvelkar Group Realty,0,0,0
P51700028817,Holy Square Realty,0,2,0
P51700028947,Rupali Developers,0,0,0
P51700028940,JOSHI ENTERPRISES,0,0,0
P51700034205,SUDHIR DAMODAR GHATNEKAR,0,0,0
P51700028855,SARASWATI DEVELOPERS,0,0,0
P51700029155,Runwal Residency Private Limited,0,0,0
P51700029655,RAI RESIDENCY Private Limited,0,0,0
P51700030047,N V CONSTRUCTION,0,1,0
P51700028742,SAI SAMARTH CONSTRUCTION,0,0,0
P51700028873,D A CONSTRUCTION,0,0,0
P51700029045,PROVIDENCE REALTY LLP,0,0,0
P51700029807,K K ENTERPRISES,0,0,0
P51700028880,PINNACLE SPM GROUP,0,0,0
P51700029217,JEEVAN ENTERPRISES,0,0,0
P51700028919,Shelar Developers,0,0,0
P51700029076,Shree Infra Developers,0,0,0
P51700029231,SIDDHIVINAYAK ENTERPRISE,0,0,12
P51700029198,FIVE BROTHERS CORPORATION,0,0,0
P51700029218,RAJ LAXMI DEVELOPERS,0,0,0
P51700028923,ROSHNI ENTERPRISES,0,1,0
P51700029095,P G BUILDERS & DEVELOPERS,0,0,0
P51700029523,ANITA BHARATKUMAR JAIN,0,0,0
P51700029587,M/s. JIGAR ENTERPRISE,0,0,12
P51700029253,TELANGE BUILDERS & DEVELOPERS PRIVATE LIMITED,0,0,6
P51700029049,NANDA ARJUN SHELKE,0,0,0
P51700029262,SUMANGAL VASTU CONSTRUCTIONS,0,0,0
P51700029410,K T HOMES,0,0,0
P51700029145,DATTA BABURAO GHAVAT,0,0,0
P51700029908,FAISAL NISAR AHMED SHAIKH,0,0,0
P51700029059,Leading Frontier Private Limited,0,8,0
P51700029062,Leading Frontier Private Limited,0,8,0
P51700029191,Shaneshwar Builders & Developers,0,0,0
P51700029098,M/S BHOIR BUILDCON,0,0,0
P51700029135,ISHWAR REALITY,0,0,7
P51700029068,BHOOMI ENTERPRISES,0,0,0
P51700029295,SQUARE DEVELOPERS,0,0,12
P51700029567,ISHWAR BUILDCON,0,0,0
P51700029229,KARTIK ENTERPRISES,0,0,0
P51700029221,SHANKHESHWAR KREATERS,0,0,0
P51700029564,OMKAR ENTERPRISES,0,0,12
P51700029153,SUMIT DEVELOPERS,0,0,0
P51700029349,NAKSHATRA DEVELOPER,0,0,0
P51700029339,EMPERIA PROJECTS,0,0,0
P51700029472,JAIHIND BUILDCON,0,0,0
P51700029397,SARVESH ENTERPRISES,0,0,0
P51700029346,PRAVARSHA CO-OPERATIVE SOCIETY LIMITED,0,0,0
P51700029529,MAA AMBICA ENTERPRISES,0,0,0
P51700029763,MANOJ PRABHAKAR PATIL,0,0,0
P51700029551,SUPPER SQUAREFEET INFRAVENTURES LLP,0,0,0
P51700029428,TRIVENI UPLIFE REALTORS LLP,0,0,0
P51700029477,ISHWAR REALITY,0,0,0
P51700029414,SHREE PRABHA CONSTRUCTION,0,0,0
P51700029554,NAKSHATRA BUILDERS,0,0,0
P51700029596,SPACE DEVELOPERS,0,0,0
P51700029512,SHREEJI DEVELOPERS,0,0,0
P51700029507,TRIMURTI ENTERPRISES,0,0,0
P51700029528,Pacific Innovations LLP,0,0,0
P51700029434,ASHAPURA BUILDERS AND DEVELOPERS,0,0,0
P51700029601,VIPSA INFRA,0,0,0
P51700029607,Varad Vinayak Developers,0,0,12
P51700029469,G K BUILDERS,0,0,0
P51700029493,Sai Ganesh Enterprises,0,0,0
P51700029930,REGENCY NIRMAN LTD,0,0,0
P51700030487,MARJAAN DEVELOPERS LLP,0,0,0
P51700029800,Himanshu Builders & Developers,0,0,12
P51700029604,VAIDIK DEVELOPERS,0,0,17
P51700030985,KULKARNII BUILDER,0,0,0
P51700031013,SHUBH BUILDCON,0,0,0
P51700029830,SHRIDHAR DATTATRAY PATIL,0,0,0
P51700030930,VIJAYALAKSHMI DEVELOPERS,0,0,0
P51700030407,JAI SANTOSHI MATA CONSTRUCTION BUILDERS AND DEVELOPERS,0,0,0
P51700029720,TUKARAM JADHAV AGASKAR,0,0,0
P51700030770,Oscar Infrastructure Pvt Ltd,0,0,0
P51700029726,VIKAS HARAKCHAND JAIN,0,0,0
P51700029678,KOHARI INFRACON,0,0,0
P51700029725,JVM SPACES,0,0,0
P51700030099,CHETAN ABHIMANYU PATIL,0,0,0
P51700030834,ALBIN ANTHONY CHEYADEN,0,0,0
P51700029782,VINOD MADHUKAR BHOIR,0,0,0
P51700030331,MANDAR VILAS BHAVE,0,0,0
P51700030493,M/S. GANDHI BUILDERS & DEVELOPERS,0,0,0
P51700030166,GREENCITY INFRA,0,0,0
P51700029799,SHREE CONSTRUCTION,0,0,0
P51700030565,SAHARA RESIDENCY,0,0,0
P51700030070,NARAYAN SUNIL RANE,0,0,0
P51700029817,JALARAM INFRA,0,0,0
P51700029805,MAYUR ENTERPRISES BUILDERS & DEVELOPERS,0,0,0
P51700029780,EMPIRE DEVELOPERS,0,0,0
P51700029823,RAJESH WASUDEORAO BHIWAPURE,0,0,0
P51700029755,Century Textiles & Industries Ltd,0,1,0
P51700029885,Shri ShivSamarth Shopping Plaza Private Limited,0,0,38
P51700030296,SHIVANSH VAISHNAVI CONSTRACTION,0,0,6
P51700030709,AMI ENTERPRISES,0,0,0
P51700029965,M/s Krishna Builders & Developers,0,0,0
P51700030059,RJ ENTERPRISES,0,1,0
P51700030263,GAYASUDDIN RIYAZUDDIN KHAN,0,0,0
P51700030587,MANDAR CONSTRUCTION (MUKUND BALU KENI HUF),0,0,0
P51700029977,PATKAR REALTY,0,0,0
P51700030528,SULBHA ENTERPRISES,0,0,0
P51700029816,Gayatri Builders,0,0,0
P51700030427,Bhoomi Developers,0,0,0
P51700031596,A. K. BUILDERS,0,0,0
P51700030986,Shrusti Realtors,0,0,0
P51700029848,Mangeshi And Deveshwar Developers,0,0,0
P51700029843,DREAM MARUTI REALTORS,0,0,0
P51700029996,SATYAM CONSTRUCTIONS,0,0,0
P51700030100,CITY AND INDUSTRIAL DEVELOPMENT CORPORATION OF MAHARASHTRA LIMITED,0,1,0
P51700029920,MANGESH  THAKUR,0,0,0
P51700029987,VISHNU DEVELOPERS,0,0,0
P51700030383,BUILT CHARMS,0,0,0
P51700030451,MANOVI PRITHVI,0,0,0
P51700030951,TRIVENI LIFESTYLE DEVELOPERS LLP,0,0,0
P51700030468,SWASTIK REALTORS,0,0,0
P51700031749,Swaminarayan Life Space LLP,0,0,0
P51700029883,SHREE CONSTRUCTION,0,0,0
P51700029916,Pravin Kisan Bhoir,0,0,0
P51700030189,JOHNY NANDLAL SACHDEV,0,0,0
P51700030052,Sunita Developers,0,0,0
P51700029932,SHREE SWAMI SAMARTH ENTERPRISES,0,0,0
P51700031722,Shree Krupa Developers,0,0,0
P51700030098,FORE HOLDINGS,0,0,0
P51700030476,SNA Build-Tech,0,0,0
P51700030123,TELANGE BUILDERS & DEVELOPERS PRIVATE LIMITED,0,0,0
P51700030018,VINOD BUILDER,0,0,0
P51700033112,MAHALAXMI DEVELOPERS,0,0,0
P51700030224,Anand Associates,0,5,0
P51700029986,Tycoons Avanti Projects LLP,0,0,0
P51700030165,Shikhar Lifespaces,0,0,0
P51700030619,SUNRISE DEVELOPERS,1,0,0
P51700030076,Shree Ganesh Developers,0,0,0
P51700030228,GAYATRI DEVELOPERS,0,0,0
P51700030210,TROIKA ESTATE PRIVATE LTD,0,0,0
P51700029988,KULKARNI AND ASSOCIATES,0,0,0
P51700031192,Thalia And Gami Enterprises,0,0,0
P51700030031,OMKAR ENTERPRISES,0,0,0
P51700031202,LAXMINARAYAN BUILDERS,0,0,12
P51700030544,SAI BALAJI COMPLEX,0,0,0
P51700031551,KAMLA RAMESHLAL SIDHANI,0,0,11
P51700030230,SERENE INFRATECH CO,0,0,0
P51700030081,NARENDRA KALYANJI PATEL,0,0,0
P51700030588,SUBHAM ENTERPRISES,0,0,0
P51700030172,ANIL HARDASMAL THARWANI,0,2,0
P51700030057,LOTUS CONSTRUCTION,0,0,0
P51700030548,SHRI KRISHNA HOMES,0,0,0
P51700034804,BALAJI DEVELOPERS,0,0,0
P51700030843,Chintamani Developers,0,0,36
P51700030249,FEN-KIN REALTORS & PROJECT PVT LTD,0,0,0
P51700030106,JP CORP DEVELOPERS (INDIA) LLP,0,0,0
P51700030583,M/S NITYANAND REALTORS,0,0,0
P51700030883,Gaondevi Developers,0,0,0
P51700030323,Tisai Construction,0,0,0
P51700031095,NYP DEVELOPERS,0,0,8
P51700030171,JAGDALE INFRASTRUCTURE PVT. LTD.,0,0,0
P51700030595,SNA Build-Tech,0,0,0
